mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,emotion
-695.03546,89.54068,9.15577,22.483864,5.0720544,14.256648,0.13466112,7.8399773,-6.676374,-4.2083144,-4.5125055,-3.7135503,2.562438,-4.2490387,-1.3720125,2.0106738,-0.9911129,-1.193082,2.510768,1.5276151,-1.7611334,-0.99057937,2.138833,1.3933008,-0.70473504,0.2500467,-1.33671,0.32549772,-1.5471765,0.013354766,0.57551324,0.09488024,0.73384583,1.4323318,1.8009363,1.6967266,0.50727534,2.2439325,0.10272364,-0.4059889,surprised
-686.7554,94.88566,7.029076,12.993558,0.7228397,7.5407157,-0.90974104,4.607909,-8.476825,-5.370916,-2.0541499,-6.5220566,2.9095173,-2.013956,-2.3278842,3.2537165,-2.1431398,-5.5408344,1.519718,0.7144323,-4.1626678,-1.1765058,2.3347492,1.8058661,-0.28570893,-1.7546794,-3.2314088,-0.7332843,-1.0734277,-2.1160302,-0.8021266,-0.15758553,-1.9149586,0.3255635,1.6914691,-1.8079808,-0.04586475,0.6444902,-1.0264615,-0.9043201,surprised
-697.3357,94.45921,2.9619408,30.520607,6.5406036,10.638836,-2.7036412,8.679976,-4.8072352,-5.089751,1.4945502,1.6448171,2.9423742,-3.48823,-2.7508447,4.4927073,-3.450229,-4.265034,3.885724,-0.15656532,-6.0169578,-1.9330704,1.6634905,1.4492832,-2.1658561,-1.8097049,-2.4805927,0.2550311,-2.3063238,-1.9633899,0.717035,0.9451957,-1.5950458,1.3791162,0.60272825,-0.87435055,-0.42078444,0.17427905,-0.48187616,1.2570988,surprised
-774.60785,76.40628,13.699202,24.771713,7.8715267,10.201298,1.1395172,9.480952,-0.32974815,-1.6415406,-2.0264702,0.48728445,5.340453,-1.2329352,0.74849343,4.7272177,0.2561901,-0.39211738,3.8287692,0.62844735,-0.21159077,-0.04564063,3.5008423,2.965808,-0.001320468,1.2942228,-0.15254667,0.6458219,-0.07152833,0.7649524,0.9208783,0.991937,0.6751034,0.93477184,0.48063195,0.17282145,1.0069063,0.421578,-0.39047483,0.0146788955,surprised
-608.0709,78.621056,-0.21126534,18.836021,-0.6195725,10.042688,-3.7115862,3.3080144,-9.152447,-7.688473,-2.0705683,-6.6877217,-0.74494994,-3.6109293,-4.641789,3.288189,-0.8818384,-2.386041,2.9992414,1.4794464,-4.7876806,-1.8878968,2.426789,-0.2867545,-1.5333848,1.0481892,-2.7131462,-2.3652976,-2.3428683,-2.7456484,-1.7659497,0.52261627,-1.0358027,-0.3621038,2.2315793,-0.26654044,-0.62546045,1.021471,-1.5810947,-0.25872162,surprised
-599.5573,73.550186,-5.1731586,16.511961,1.6631587,12.70854,-5.0711846,2.7706096,-12.564417,-7.2925134,-6.361124,-3.471531,2.4735994,-5.2590055,-4.520265,4.140041,-0.17389211,-1.3441609,1.7004445,-0.84410626,-5.9897304,-2.213625,0.36678103,-2.1221485,-4.067374,-0.05711614,-2.9743242,-1.343983,-1.5547563,-2.2637212,-1.2943144,-0.8755675,-0.7888042,0.23591508,0.55593103,-0.44691178,-1.2762904,0.550317,-0.37710485,0.30892467,surprised
-635.995,83.34726,3.4976068,19.47724,4.069772,10.226214,-4.1053867,5.37065,-5.1485243,-3.5015788,0.2653395,-1.136248,2.6569967,-4.2668324,-1.971283,5.130547,0.02631032,0.61761683,5.065278,0.06489322,-1.7389318,1.47039,1.1650773,0.3823014,-0.056642532,-1.3822641,-1.9202896,-0.122603565,-1.8615725,-0.57811034,-0.4322058,0.31546277,-0.123846956,0.23707455,1.3711529,0.88572633,1.4868258,1.5490084,0.4850034,1.7410461,surprised
-696.1875,72.68891,6.9937205,24.897886,2.9081511,9.816712,1.0068105,9.548923,-5.1513853,-1.49966,0.88418174,-2.9453692,4.4174504,-2.9744732,-2.0043502,3.064341,-0.08890675,0.3268052,0.7986647,-0.08898846,0.34156612,1.093893,3.1838112,2.3058307,-1.2320179,1.3294315,-0.7835969,-0.51084256,-2.3319123,-1.0449996,-1.4535879,0.013099919,-0.26190388,0.13259786,0.49383217,0.28863594,0.4050354,1.3370645,-0.123461574,0.8152806,surprised
-753.01434,54.917286,-8.304626,10.233337,-1.6515218,2.1753933,-11.139574,0.36381263,-10.149351,-5.9359107,-2.9854677,-3.9582968,-2.3144464,-2.9473293,-7.477904,-0.98795855,-3.9930058,-3.33743,-5.8408036,-4.3790307,-2.6380298,-3.9869957,-2.812557,-3.5779164,-3.9178734,-1.3565139,-3.6938162,-1.1495597,-0.8912916,1.8549707,-0.1932622,0.37013534,1.0372888,-0.793281,-0.13455683,-0.044206504,0.6458462,1.9755805,1.3900002,1.8585954,neutral
-730.7835,56.75626,-12.5367365,10.968934,-1.9580789,1.9669601,-13.763713,0.017719781,-9.321493,-7.345358,-3.0561295,-3.2825348,-5.018789,-2.476859,-6.537232,-2.4173098,-2.5120726,-3.798537,-6.6156483,-3.5605798,-3.1550949,-4.182445,-1.6936474,-2.495205,-2.2763963,2.3374217,-2.2387967,-0.13203745,-1.1094522,-0.5019057,-0.84845626,1.076674,3.808015,2.9220083,2.425192,2.9128323,1.3145434,1.1623346,-0.268664,0.6519755,neutral
-745.69836,53.83832,-3.770981,11.012442,-2.297638,3.439384,-10.863487,0.86690766,-9.964824,-5.620054,-2.457335,-3.1111033,-3.762818,-2.8806422,-6.604651,-1.1160156,-2.5878444,-3.6803074,-5.941166,-2.8417318,-3.0210798,-3.5317965,-2.3517277,-3.5859296,-2.5058513,0.024720585,-4.06615,-0.43441916,-1.1354676,1.9685211,0.3751985,1.5739375,2.0131054,2.6093209,1.588355,1.7580246,1.4032156,1.9724941,1.6792235,1.8575972,neutral
-732.2666,51.451668,-8.581237,11.2424965,-3.364698,3.6419754,-13.261432,0.28529528,-11.349352,-6.3505616,-2.433368,-3.6046143,-4.5742106,-1.9942278,-7.3568044,-1.0432003,-2.9288833,-4.912286,-5.8638844,-3.238318,-2.8359764,-4.409525,-1.796791,-4.120726,-2.9756672,0.13876215,-3.6437838,0.055097096,-0.00705912,2.7382812,1.5538617,1.830519,1.7402663,1.4686702,0.049315624,0.99675196,0.1556499,0.33472538,0.17834274,1.1759987,neutral
-818.6541,54.58804,-8.855901,12.798459,0.597035,4.5523486,-11.999045,-0.980717,-10.778258,-6.423817,-2.0219967,-5.9669466,-1.4940665,-5.4974413,-6.1094236,-0.56063426,-4.981681,-3.5724225,-4.891447,-3.5819178,-4.1838226,-3.297097,-2.648467,-5.0651655,-3.897747,-1.2108674,-4.687255,-2.8122241,-2.7850475,-1.9953938,-3.0054967,-2.7221792,-1.3964332,-1.8822558,-1.5255544,0.996394,-0.6274636,0.7293867,1.5319543,2.1147552,calm
-823.37415,52.18623,-10.142682,10.648246,-2.6114569,3.2808154,-9.381936,-2.116173,-9.196388,-7.7184644,-2.7434697,-5.867174,-2.1640804,-7.2822957,-6.8431764,-1.5083563,-2.9265053,-4.289729,-6.3174353,-3.9598887,-4.3039007,-3.2483613,-4.082315,-5.3379145,-3.607408,-1.6027219,-3.8649516,-2.1734283,-1.156711,-0.47743693,-1.2632854,-0.74841684,0.70496607,-2.1818304,-0.9229123,0.4853134,-1.7162659,0.6128392,1.1199918,1.6010301,calm
-840.60065,49.438393,-1.6757656,15.480057,-3.0665631,7.4091725,-6.14605,0.9112463,-8.646751,-6.3229628,-4.0957713,-3.9829183,-3.1423151,-4.563386,-4.616274,-1.6865532,-1.4221299,-5.2806973,-6.258869,-3.3087034,-2.3842394,-2.8067057,-2.7353897,-4.0565987,-3.0851076,-0.761672,-4.314516,-1.9094894,-1.5656013,-0.064976215,-0.16382353,-0.12128075,1.6431906,-0.26956815,-0.2508098,0.27614987,-1.384058,-0.35086918,0.40400738,0.5960432,calm
-814.472,52.883774,-3.7648044,16.831594,-3.9487944,7.8574486,-9.551528,0.5858819,-8.976347,-6.7989573,-0.8824807,-5.614718,-1.246974,-4.5381722,-6.381254,-0.36008424,-2.0219665,-4.572782,-5.5872326,-3.8249898,-1.7791448,-2.596052,-3.1545863,-4.5755725,-3.1129622,-0.41856086,-4.65705,-2.9830585,-2.311588,-1.8220315,-3.3092883,-1.860046,0.6728257,-0.692525,1.4097292,2.3094168,0.70142156,1.7372969,2.0392323,2.190914,calm
-848.1974,58.638943,-3.791766,11.980078,1.5994995,4.4407105,-8.278629,-1.8525991,-8.652187,-5.8538036,-2.281715,-5.455067,-3.6883824,-2.7518814,-4.5604906,-0.57189345,-2.0313158,-4.3019767,-2.479643,-2.6789548,-3.8940284,-1.7351903,-0.71297497,-4.989672,-2.3916786,0.6026827,-2.5088348,-1.1288277,-0.37131014,-0.14028873,-2.224677,-2.5116084,-0.40005043,-2.4264677,-0.9831095,0.19090587,-1.3650447,-0.10915759,0.27978382,1.0286194,calm
-848.269,58.99201,-5.4046607,14.093776,5.1442456,6.2117844,-7.5388145,0.5617615,-6.780009,-7.404766,-1.0537473,-4.682241,-1.9251354,-5.296308,-5.5054674,-0.9763557,-1.9121958,-5.22079,-5.490424,-3.5495496,-4.0330997,-3.3051417,-2.5856416,-5.482708,-4.3894978,-1.0587338,-5.883652,-3.2337203,-2.819869,-2.579737,-3.7632484,-2.960191,-0.7750406,-3.0306368,-1.4004568,0.7869514,-0.8037712,1.0192176,2.4917986,1.9559598,calm
-840.587,59.326096,-3.0309832,16.46602,-1.0631168,7.79771,-9.016523,0.17668478,-9.699053,-7.062033,-0.1309241,-2.69937,-1.3831227,-4.66111,-4.0465264,-1.5477041,-2.4520957,-3.6315947,-4.1403847,-2.4179957,-2.19327,-3.1618104,-0.6220662,-5.867737,-3.9075408,-0.11631797,-4.561956,-1.9716368,-1.5119029,-0.8475856,-2.0709288,-2.1565878,-0.5728521,-3.1748052,-2.1455617,-1.0348582,-2.0962481,1.172713,1.760512,2.4397883,calm
-873.2423,47.49095,-4.1082325,15.002878,-1.6197699,4.225445,-7.8070607,0.6739723,-8.472163,-7.2482185,-3.17898,-4.196705,-2.742678,-6.4843407,-5.9908457,-2.1245687,-1.88618,-5.92872,-5.3621087,-3.2587426,-2.8807275,-3.7712445,-2.8609369,-4.369602,-2.656458,-0.35471267,-2.1618688,-1.1047068,-1.1947942,-0.504218,-2.1807988,-2.8460414,0.36748186,-1.9536576,-1.8242438,-0.15755102,-0.85987884,-0.17419353,0.07848226,1.9207973,calm
-595.36053,53.898674,-14.6572895,4.079139,-2.300215,-0.9895491,-14.506567,-2.5397744,-9.126775,-13.126265,-4.5705442,-5.004628,-8.157405,-3.6145306,-3.6743767,-7.7395525,-2.8415759,-2.3639255,-7.8026857,-2.742164,-2.776332,-3.114884,-2.3913243,-2.6703784,-0.18383917,1.7688681,-1.4229397,0.23400806,-0.7207335,0.54462564,1.4834119,0.75828874,2.0515742,0.9811561,-0.3123082,0.5501421,0.65127414,1.091916,0.35920623,1.3465765,happy
-658.98737,57.7808,-15.421014,7.043192,-5.502955,-0.09134262,-15.610534,-1.1280609,-10.829281,-11.008883,-2.9166455,-7.6213884,-6.8685484,0.21420091,-8.369769,-4.4496083,0.30170563,-5.725206,-6.6002984,-3.1938736,-4.882589,-4.6222463,-3.356373,-1.9607154,-0.57639986,3.0354278,0.085111775,3.030029,1.8513756,2.2523196,0.16050856,-1.1462057,0.30629054,0.3322294,0.27277926,3.1367335,-0.09222947,1.0340196,-0.49431953,-0.11076664,happy
-665.86804,60.922413,-7.8168902,15.157168,0.42914137,3.9855695,-8.724277,-0.5065359,-10.584974,-9.008353,-4.0078254,-6.305463,-7.4837937,-2.8688781,-5.2344136,-4.3800483,-1.2398537,-5.6561885,-9.389675,-3.3385725,-2.0672004,-4.9756875,-6.7479916,-4.1194215,-3.6537359,-3.1846235,-4.831131,-4.14568,-5.209016,-3.5752518,-2.788252,-3.2717173,-0.22369787,2.5189552,1.6796598,4.56232,3.1941483,0.1404447,-0.852048,-0.027938064,happy
-701.2096,51.621227,-17.159756,5.7558746,-8.519155,3.1141002,-13.370895,-2.3960044,-11.172315,-12.694246,-3.6686478,-6.6275377,-6.6731644,-0.40183082,-5.060832,-5.0975933,0.98652494,-3.904646,-6.808816,-2.1185346,-1.1429216,-0.124565504,1.1699269,2.9305146,1.097509,4.4320273,-0.47372484,0.80233115,-1.0423431,-0.42794752,-0.0173694,-1.0516144,0.15970227,0.4892524,-1.9590683,-0.21546178,-1.3061603,-1.7955647,-0.97413886,0.32972512,happy
-557.93243,52.81717,-30.490772,-5.739125,-8.47847,-8.446119,-19.983124,-5.639327,-11.734632,-14.09382,-6.109115,-3.0728095,-9.93973,-4.6332774,-3.441477,-7.521425,-3.305968,-0.17948705,-3.6608214,0.95613414,3.3320665,0.5431853,1.7419671,-0.437277,1.1793132,4.190127,-0.073252074,1.2793188,1.3402337,1.0912206,2.0418732,1.0420592,1.6287856,0.99450046,-0.17465477,-0.03391113,0.85094947,1.6746738,0.5836621,1.3530926,happy
-520.1623,63.045876,-38.493347,-2.7349522,-10.855653,-5.4346466,-22.02048,-5.639495,-12.053558,-17.709774,-4.8577156,-6.309401,-12.519987,-2.7497692,-2.1746476,-0.34848776,4.322252,2.395485,-2.3144057,4.477289,2.8422918,1.449136,1.8168423,0.24640599,-0.00012241023,0.84228766,-2.6265483,2.2676888,1.1588868,-1.1351703,-1.95891,-0.36695442,0.3635127,-0.7096124,-2.2080913,0.990616,0.7851277,-0.5525104,0.49661195,0.37323526,happy
-497.91278,43.58906,-26.594019,-3.301037,-8.187171,-7.3591514,-17.114447,-7.581009,-14.437506,-11.308442,-4.5763674,-3.004922,-3.1286068,-1.0928454,-2.628726,-1.2870753,1.2422488,-2.2940972,-3.8248339,1.3541671,1.8886114,2.2849169,3.370948,0.8211322,-0.08975839,3.1577845,-0.77467406,0.3479566,0.32804936,1.0082735,1.031,-1.2623801,0.829871,0.36768422,-0.81353927,2.070623,0.37810442,-0.011324709,0.17224915,0.18162736,happy
-451.6976,33.00361,-31.087868,-9.28182,-17.63661,-8.280524,-19.200193,-9.28755,-11.010072,-13.475285,-2.4997864,0.5580266,2.0150461,9.045076,6.9874926,4.7845945,3.8943226,-3.223425,-8.208612,-1.0537888,-0.577149,-5.0463514,-2.091845,-1.5870216,1.2953552,7.795817,1.4415045,0.69884133,0.06504155,0.3429633,-0.08085369,-2.2469332,-0.40762573,-0.35093454,-0.64982235,2.3127666,1.5836599,0.09886897,0.1897704,-0.8075891,happy
-781.4377,65.72154,-14.2793665,14.6308565,-1.96125,4.691262,-9.679202,2.9728348,-16.032162,-9.741715,-2.4161258,-5.3143563,-4.3356957,-5.7471433,-4.183995,-1.4496572,-5.1576157,-3.3344867,-2.4590173,-3.0705762,-2.2569034,-3.0626054,-2.420152,-3.8108969,-2.504077,-0.6991839,-2.4752145,-3.1825836,-2.179373,-1.0321382,-2.7796464,-1.3967093,-0.56976604,-2.7714355,-2.707231,-2.3653214,-0.7992873,-0.40619642,-0.07073953,2.682472,sad
-863.6392,56.917854,-3.4563196,11.713878,2.8443792,4.276794,-2.3578594,0.68334806,-9.397497,-4.692305,-4.538089,-3.3158898,-2.4600441,-4.2667413,-3.3067095,1.5425472,-2.6876533,-3.971713,-3.6525774,-4.7930837,-1.894185,-2.4721572,-1.1531658,-4.1941376,-2.840178,-0.19704254,-1.7134076,-2.064073,-1.9547932,-1.1040033,-1.6407026,-1.4522341,-0.7357519,-1.3729008,-1.1888229,-0.35330042,-0.71023816,-0.23770317,0.24262282,-0.2080111,sad
-829.12885,51.820835,-2.2729769,12.78214,-0.630841,5.8214145,-4.216399,4.6770687,-11.263784,-6.3274527,-2.1743224,-1.5786219,-2.8676946,-2.1849968,-4.184163,0.43056273,-1.17078,-2.7041242,-5.178165,-4.353817,-2.3405209,-2.7324545,-3.8791203,-4.1020064,-2.7742865,-0.75541997,-2.94165,-2.0807207,-2.3925774,-1.3123733,-3.1999676,-1.4547766,-0.3664568,-2.5628204,-1.1901898,-1.9745986,-0.6791967,-0.30151144,-0.31436992,1.0846324,sad
-826.80133,61.338158,-4.784447,15.5404625,2.0006585,7.792152,-1.2634209,3.9589689,-11.875425,-9.168425,-4.6280518,-1.2449272,-0.7897314,-4.665298,-4.6710596,-0.30223992,-0.83122766,-3.0700781,-5.211047,-4.4225674,-3.0336025,-3.2317414,-0.7645425,-3.2433054,-3.9127166,-2.041914,-3.1111922,-2.3858612,-1.3236704,-0.30142677,-2.2359774,-1.4527587,0.30646968,-1.8193413,-1.6976844,-0.67301226,-0.26129434,-0.5585125,-1.1883065,-0.25701305,sad
-699.6219,61.925816,-9.843608,5.0883446,2.7215335,2.1269941,-13.9404545,-7.5626774,-9.591365,-14.608024,-5.8146057,-4.1997395,-6.8381467,-4.2663465,-0.79677045,-5.010287,-5.530366,-1.1665424,-4.6650596,-5.4385104,-3.7584753,-4.2215548,-1.6875418,-5.4673543,-5.3262095,-1.2342325,-2.2575388,-0.61159194,1.1693485,3.8732066,1.9719307,1.9449209,2.7557535,-0.86913913,0.47351617,1.7296582,1.8545135,3.415691,2.4403384,1.5987433,sad
-522.64044,51.505016,-29.94377,-5.666643,-8.850276,-3.1306045,-23.63224,-10.781091,-9.714713,-21.439531,-14.4464855,-2.348407,-10.024679,-7.7048426,1.6488589,-1.0925272,-0.8879806,4.6609507,0.35880026,0.5129263,7.781599,7.529334,3.8140166,1.0873582,-0.7821259,0.12671389,-1.5592341,0.11094206,-1.1314843,-1.0781578,-1.1304692,-1.3247461,-0.32549804,-2.4425821,-3.3297684,0.14332487,1.5141705,1.3095517,-1.0110364,-1.4185702,sad
-735.0926,51.483162,-4.450763,8.33326,-4.1275954,2.7216942,-11.042992,-6.9362416,-10.730995,-13.841309,-6.706721,-3.0326307,-7.7717595,-4.2692165,-0.80866575,-4.4523387,-4.839724,-0.4969715,-4.9398756,-6.355743,-0.32913703,-2.2844138,-2.5056772,-1.1298349,-0.96837646,1.7985989,0.5055472,0.12074592,2.4032643,2.8529334,2.0482476,2.8244083,1.6079751,0.33593896,-1.1251471,-0.8888363,0.3816503,1.4928974,0.13238308,0.15579906,sad
-550.45953,49.983337,-27.499136,-2.4273078,-9.932304,-4.0416093,-23.560486,-11.636764,-11.473482,-18.40225,-16.424019,-3.4789882,-4.671769,-7.5414753,-0.10949838,-1.8930765,-2.8519971,3.8623405,3.5074852,-0.98855466,4.6536274,7.7798524,2.7580109,0.22039443,-0.7053478,-0.37922546,-1.6050388,-1.3481885,-0.19034411,1.5495013,-2.5222561,-2.1540604,-0.26079357,-1.309383,-0.8401585,0.049447518,-0.5781033,0.55198836,-0.5980167,0.087059535,sad
-747.6314,52.891716,-4.180786,11.691941,-3.4282026,3.4137092,-6.4345307,0.22758198,-7.80784,-7.4273105,-3.1882942,-6.8817163,-4.050827,-1.1446898,-6.282369,-3.5964637,-2.41891,-4.1922345,-3.6461732,-4.618521,-3.6242049,-3.7407057,-2.8528194,-3.9831808,-3.4115083,-2.480172,-3.3916156,-2.7232232,-2.7437286,-1.5489168,-1.5461231,-1.1836061,-0.66784626,-2.2016175,-3.2686534,-1.6231419,-1.3964964,-0.5218352,0.8351573,0.9532575,angry
-595.6473,46.199554,-13.741197,4.2887473,-10.609288,-1.1654967,-10.099291,-1.5633371,-7.375106,-10.405723,-5.1999736,-6.2802753,-5.79413,-2.1754968,-7.226802,-5.0063214,-4.477563,-5.641193,-6.219874,-3.2680461,-2.3186796,-0.3545984,2.622577,2.7555943,3.72474,4.3813343,-1.1176174,1.5077673,-0.14916462,2.1009827,1.524367,-0.34270057,-0.005476688,-1.7759234,-1.100937,0.55800915,-0.54468036,-0.73401386,-2.2337372,-1.2970464,angry
-662.8063,53.951828,-18.076538,8.747986,-4.007864,-0.00025086335,-12.404877,-2.1351666,-13.3328085,-9.214782,-4.5951552,-3.8976238,-3.9941704,-1.8501846,-5.3349504,-3.8890154,-4.347598,-3.012145,-5.2255287,-2.8709939,-2.4448657,-3.0308802,-3.841429,-4.4836664,-3.055238,-0.33021426,-2.6446335,-2.3620188,-3.6432238,-1.9506179,-2.5271883,-2.7237988,-1.8640845,-2.1893373,-2.2245347,0.38859245,1.6903331,2.9607823,1.5116453,3.6677728,angry
-549.0992,57.285984,-25.187227,2.1913857,-11.901295,-1.108306,-17.173405,-5.254576,-11.706978,-12.933358,-4.9188724,-6.243893,-4.4416556,-3.3053222,-9.241167,-5.6281977,-3.9837584,-7.86265,-10.539516,-6.330327,-7.803906,-6.1265173,-5.952766,-3.4789257,-1.7591197,2.7987566,-0.62670135,1.7019367,-0.27437678,0.6906463,0.12040834,-0.74816287,0.040586457,-0.7200117,-0.38884217,2.0211146,1.1282978,1.3630124,0.2060042,1.4616354,angry
-461.56403,58.03665,-21.08333,15.289798,-3.210731,-1.9831617,-14.861036,1.4998219,-11.479173,-9.705467,-3.5911534,-5.9589524,-6.3687644,-0.8888073,-5.75556,-2.2064226,-2.0200734,-2.0433815,-4.236777,-2.375527,-1.814903,-2.774986,-3.1319366,-3.4805138,-2.8151002,-0.02235511,-1.5390732,0.85066915,-0.81061184,0.17376882,-1.4863089,-0.43557236,0.7447367,0.61198896,-0.24679743,1.5742828,1.646497,1.5363272,-0.22295058,-0.049021278,angry
-387.36707,43.635365,-27.829414,-2.9361362,-16.62569,-8.808377,-21.672407,-3.7753162,-9.805802,-10.551475,-3.378014,-3.3883293,-3.5249786,0.23013441,-4.16471,-4.1336236,-2.2189217,0.6306531,-0.98335683,3.0185752,4.1623254,3.8153179,3.214838,2.4541056,2.5758297,1.8565195,-3.382593,-1.4723378,-1.183538,-1.6970646,-2.5136673,-1.9968961,0.24018759,1.2658763,0.024142025,0.9108609,1.0903854,1.0488883,0.396303,1.0588502,angry
-355.20377,37.438984,-22.085077,-6.2234907,-16.082157,-5.2786603,-18.333105,-3.2804697,-7.4402833,-8.63948,-4.1789265,-5.4347796,-3.501774,-3.3331103,-6.340202,-0.6718229,0.122012384,-0.4932576,-0.37451082,2.094973,2.5906231,3.4593496,-0.085256875,-0.6403031,-0.22331183,1.4359219,-0.41055223,1.8599125,-0.34952182,-0.11918895,-1.7202146,-0.88868517,0.714891,0.018568229,-1.1861714,-0.5388232,0.47743824,1.6114137,0.25428122,0.8467949,angry
-491.55704,37.130947,-14.195751,7.8988304,-2.4059348,-3.2617118,-9.313029,-0.8786369,-12.417548,-8.419578,-5.78886,-6.6919146,-6.1757092,-2.6691215,-7.621373,-4.547739,-3.0801082,-3.2926874,-4.616986,-1.7335962,-1.1382347,0.43908215,0.6010412,0.8260849,-0.9712477,1.805781,-1.1235402,-0.08308321,-0.99051255,0.62131804,-0.21445079,0.234329,0.2897726,-0.2120024,-1.6364349,0.6498972,-0.76237166,0.39918205,-1.379269,-0.4162045,angry
-743.6188,42.45057,-8.277299,7.0143433,-1.8678924,-1.0172274,-9.626599,-4.5544467,-7.8926725,-7.5341415,-1.5218205,-4.238689,-6.18262,-2.1522305,-3.5473218,-4.33671,-2.182235,-1.8147376,-3.8714132,-3.90185,-1.3700947,-3.066619,-3.392909,-2.8147576,-2.2175713,-0.06420965,-2.4559774,-0.9666185,-0.2909804,0.63226455,2.1956718,1.3695223,4.643397,3.2604918,1.5588796,3.1102316,1.0438902,0.37909687,1.2010126,0.07867161,fearful
-746.5089,43.637203,-10.270215,6.827247,-3.928242,0.64714885,-11.98194,-4.5196204,-9.142078,-9.131349,-0.20390733,-5.3544173,-7.915498,-1.0528523,-3.9989505,-4.9300494,-2.2960727,-2.0516438,-4.329538,-4.765815,-1.2407752,-3.3004115,-3.5394192,-1.8490914,-2.770671,1.1693907,-0.817883,1.4210628,2.3842456,1.7871525,3.777836,2.5374417,4.7232943,3.9125054,1.8912199,1.623039,0.22392683,-0.5751429,-0.086371526,-0.18280847,fearful
-769.32874,38.486492,-6.8537564,12.7571945,-2.127409,5.5453568,-7.995834,-2.2975135,-14.598735,-4.899231,0.07955339,-3.115549,-5.3318086,-3.3666577,-4.381294,-1.6574377,-1.0376154,-2.6050386,-4.2204432,-4.228129,-1.7371694,-2.9605315,-2.809469,-3.2161765,-3.5341625,-0.31936225,-3.909861,-1.3074211,-2.0081,-0.7029008,0.9248621,1.7169266,3.9750218,3.5270472,1.4948697,2.526073,1.3936322,0.38147542,1.975041,1.9494045,fearful
-792.9522,57.668556,-7.576886,16.819056,-0.9910067,4.5786777,-10.015674,-3.9076157,-15.848132,-9.174617,-1.368564,-3.646493,-7.255128,-2.3480196,-4.0601254,-2.6272893,-2.920567,-2.810259,-5.7870517,-6.184617,-3.0621302,-2.8642669,-3.9361753,-4.566206,-3.279941,-0.8924089,-4.62846,-1.2572001,-0.41627043,-1.710028,-0.3645372,-0.8216506,2.0548792,2.2289665,1.7975512,4.5811853,6.537043,3.8054554,5.776061,4.8509603,fearful
-383.44806,51.788807,-32.859566,-7.3265095,-12.185316,-5.74948,-17.667572,-3.089412,-11.728675,-10.756276,-0.07433668,-1.5322248,-6.4866853,0.6647293,-1.6305993,3.2997189,7.6011214,1.7221913,-2.340132,5.3539505,3.913568,0.93664116,5.2977233,2.7339723,0.96743095,6.2408957,0.13518198,2.1761343,2.2562947,-0.8030695,-2.8492188,-0.52325296,2.240813,-0.76997244,-2.3933103,1.1485547,0.07720248,0.1180995,1.713967,2.1525297,fearful
-355.47827,57.434917,-43.756554,-4.80476,-21.321007,-9.761465,-18.201544,-4.9649653,-12.490135,-17.506252,-0.47847733,1.1858494,-7.8136225,2.4404442,1.8686631,4.151791,10.744312,3.2631643,-2.8151293,2.7010386,2.7381043,-0.05885747,1.9330629,5.411724,2.8227425,6.170439,-0.023055641,1.3157778,2.9602966,1.1662289,-1.30301,-0.51416796,1.2372332,-0.37754175,-0.741477,0.97963715,-0.10374278,-2.9812436,-0.8812587,1.5271417,fearful
-388.61935,37.003063,-29.311163,-15.114929,-19.728373,-5.785509,-21.606178,-5.9291053,-10.992545,-6.978468,-1.8928287,0.82467526,-0.69137144,2.4585998,-6.5333166,-1.1686003,1.2684196,2.918299,0.6453755,3.5379827,1.1644229,-2.0911102,1.3192765,0.24858257,-1.6391741,1.6023741,-3.7792673,-4.3491535,-3.1717062,-1.9245334,-2.1787152,-0.13502318,-0.2516358,0.28730664,-0.5067716,2.508375,2.54865,-0.28696203,-1.9012333,0.5366776,fearful
-361.18896,27.845062,-24.417683,-5.8142385,-16.108303,-6.1196904,-15.578501,-6.3619723,-9.919807,-11.709809,-0.93006223,3.3356032,2.407822,7.526675,7.8327174,3.7783167,4.6733093,-2.0221968,-7.9567485,-0.15127799,2.883605,1.0658343,-0.7431522,0.5225592,2.039522,5.397116,2.9480128,-0.76690376,-2.6136339,-1.7617394,-1.2415507,-1.0472507,0.0179277,-0.37780583,-0.43554863,1.8642324,1.8827754,0.51850325,-0.32224116,0.794542,fearful
-675.885,56.92987,-7.732255,7.5058956,-7.3021317,3.2451286,-13.362057,0.42228416,-10.99242,-6.973064,-4.9191046,-3.1382449,-3.7033994,-6.1592226,-3.8578126,-1.9105662,-5.087421,-2.9731617,-7.5713873,-5.238028,-4.50434,-2.1990705,-4.5360527,-2.8046443,-1.2065216,0.0980708,-2.3829894,-1.3248284,-2.1056008,0.690948,-1.4349641,-0.05823847,-0.09864576,-0.9059845,-1.2571261,1.8828617,0.6371305,1.821618,0.22279568,0.8744695,disgust
